yyyymm,Index,D12,E12,bm,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
199204,414.95,12.32,16.4767,0.387303472,0.0375,0.0833,0.0921,0.0803,0.038481066,0.003120127,0.001434721,0.0016,0.0016,0.001661044,-0.001503195,0.0286,0.0272
199205,415.35,12.32,16.7633,0.382998516,0.0363,0.0828,0.0913,0.0781,0.037156949,0.003020434,0.001432665,0.0243,0.0254,0.000690029,-0.001587793,0.0049,0.0011
199206,408.14,12.32,17.05,0.392042354,0.0366,0.0822,0.0905,0.0765,0.04304073,0.003045358,0.003572708,0.02,0.0156,0.000752919,-0.001273507,-0.015,-0.0175
199207,424.21,12.3433,17.38,0.3833487,0.0321,0.0807,0.0884,0.0726,0.041438521,0.002671429,0.002137514,0.0398,0.0308,0.000897463,-0.001363662,0.0409,0.0395
199208,414.03,12.3667,17.71,0.399405037,0.0313,0.0795,0.0865,0.0725,0.042884179,0.002604938,0.00284293,0.0067,0.009,0.000369547,-0.001431469,-0.0206,-0.0242
199209,417.8,12.39,18.04,0.397656972,0.0291,0.0792,0.0862,0.071,0.041182304,0.002422064,0.002834871,0.0185,0.0099,0.000872241,-0.001076155,0.0113,0.0089
199210,418.68,12.3867,18.39,0.403251178,0.0286,0.0799,0.0884,0.0741,0.041022009,0.002380498,0.003532324,-0.0198,-0.0156,0.000944145,-0.000902112,0.0048,0.0035
199211,431.35,12.3833,18.74,0.393626459,0.0313,0.081,0.0896,0.0748,0.037900652,0.002604938,0.001409444,0.001,0.0069,0.000508095,-0.000836058,0.0338,0.0301
199212,435.71,12.38,19.09,0.394109614,0.0322,0.0798,0.0881,0.0726,0.038816455,0.00267974,-0.000704473,0.0246,0.0228,0.000471552,-0.001111524,0.0134,0.0112
199301,438.78,12.4133,19.34,0.393048105,0.03,0.0791,0.0867,0.0725,0.041638596,0.00249688,0.004920924,0.028,0.025,0.000348851,-0.001552239,0.0073,0.006
199302,443.38,12.4467,19.59,0.385960197,0.0293,0.0771,0.0839,0.0698,0.040618805,0.002438691,0.003500179,0.0354,0.0256,0.001146897,-0.001479341,0.0135,0.0104
199303,451.67,12.48,19.84,0.333613526,0.0295,0.0758,0.0815,0.0702,0.037104943,0.002455317,0.00348797,0.0021,0.0025,0.001004725,-0.001669026,0.0212,0.0186
199304,440.19,12.4933,19.67,0.334349806,0.0287,0.0746,0.0814,0.0701,0.03981148,0.002388811,0.002781643,0.0072,0.0052,0.001004785,-0.001446284,-0.0245,-0.0258
199305,450.19,12.5067,19.5,0.324882422,0.0296,0.0743,0.0821,0.0701,0.04023025,0.002463629,0.001387925,0.0047,0.002,0.000817308,-0.001650007,0.0263,0.0225
199306,450.53,12.52,19.33,0.325931248,0.0307,0.0733,0.0807,0.0668,0.04105049,0.002555066,0.001386002,0.0449,0.0293,0.000573851,-0.00174797,0.0035,0.0011
199307,448.13,12.52,19.69,0.323777031,0.0304,0.0717,0.0793,0.0656,0.040871088,0.00253013,0,0.0191,0.01,0.000608962,-0.001390471,-0.0046,-0.0059
199308,463.56,12.52,20.05,0.313864983,0.0302,0.0685,0.076,0.0623,0.040178071,0.002513505,0.002766254,0.0434,0.0287,0.000281569,-0.001252164,0.0374,0.034
199309,458.93,12.52,20.41,0.322351822,0.0295,0.0666,0.0734,0.0627,0.041724506,0.002455317,0.00206968,0.0005,0.0043,0.000470675,-0.001153731,-0.0076,-0.0098
199310,467.83,12.54,20.9033,0.311362833,0.0302,0.0667,0.0731,0.0623,0.040320855,0.002513505,0.004126553,0.0096,0.0051,0.000314227,-0.00105483,0.0199,0.0186
199311,461.79,12.56,21.3967,0.311079411,0.031,0.0693,0.0766,0.0651,0.043905341,0.002580002,0.000686106,-0.0259,-0.0188,0.000576352,-0.001051695,-0.0087,-0.0121
199312,466.45,12.58,21.89,0.305267223,0.0306,0.0693,0.0769,0.0654,0.045755172,0.002546754,0,0.002,0.0067,0.000269682,-0.001012497,0.0126,0.0106
199401,481.61,12.6233,22.1633,0.288058567,0.0298,0.0692,0.0765,0.0637,0.043738732,0.002480255,0.002739728,0.0257,0.0202,0.000423488,-0.000976077,0.0334,0.032
199402,467.14,12.6667,22.4367,0.299058821,0.0325,0.0708,0.0776,0.0682,0.045162709,0.002704672,0.003414117,-0.045,-0.0286,0.001026077,-0.001135504,-0.0272,-0.0301
199403,445.77,12.71,22.71,0.307483805,0.035,0.0748,0.0813,0.0725,0.041930009,0.002912421,0.003402521,-0.0395,-0.0383,0.000892103,-0.001099839,-0.0435,-0.0457
199404,450.91,12.7533,23.54,0.303664786,0.0368,0.0788,0.0852,0.0745,0.039859999,0.003061974,0.001357753,-0.015,-0.0097,0.001373668,-0.000951628,0.0128,0.0115
199405,456.51,12.7967,24.37,0.297469476,0.0414,0.0799,0.0862,0.0759,0.039668134,0.003444062,0.000678237,-0.0082,-0.0062,0.000750503,-0.00100851,0.0163,0.0126
199406,444.27,12.84,25.2,0.308417077,0.0414,0.0797,0.0865,0.0774,0.034046194,0.003444062,0.003384098,-0.01,-0.0081,0.000797133,-0.000965722,-0.0248,-0.0271
199407,458.25,12.87,25.91,0.296985381,0.0433,0.0811,0.088,0.0746,0.031339714,0.003601839,0.002699016,0.0363,0.0309,0.000327283,-0.000643094,0.0327,0.0314
199408,475.5,12.9,26.62,0.285683819,0.0448,0.0807,0.0874,0.0761,0.028769236,0.003726382,0.004035016,-0.0086,-0.0031,0.000560388,-0.000974958,0.0413,0.038
199409,462.71,12.93,27.33,0.290904659,0.0462,0.0834,0.0898,0.08,0.029100025,0.003842608,0.002680926,-0.0331,-0.0265,0.000801893,-0.000839298,-0.0239,-0.0262
199410,472.35,13.0133,28.42,0.286071274,0.0495,0.0857,0.092,0.0809,0.02609023,0.004116516,0.000669161,-0.0025,-0.005,0.001158428,-0.000771729,0.0226,0.021
199411,453.69,13.0967,29.51,0.298992614,0.0529,0.0868,0.0932,0.0808,0.022946801,0.004398645,0.001336878,0.0066,0.0018,0.000836399,-0.000558816,-0.0362,-0.0394
199412,459.27,13.18,30.6,0.2915683,0.056,0.0846,0.091,0.0799,0.01665684,0.004655812,0,0.0161,0.0157,0.000704923,-0.000576007,0.015,0.0124
199501,470.42,13.18,31.25,0.290853734,0.0571,0.0846,0.0908,0.078,0.014869034,0.004747048,0.004000005,0.0273,0.0256,0.000289377,-0.000779787,0.026,0.0243
199502,487.39,13.18,31.9,0.278730036,0.0577,0.0826,0.0885,0.0758,0.014453696,0.00479681,0.003984069,0.0287,0.0289,0.000472414,-0.000715516,0.0392,0.0363
199503,500.71,13.18,32.55,0.313876542,0.0573,0.0812,0.087,0.0755,0.01435778,0.004763636,0.003307975,0.0091,0.0095,0.000484306,-0.000566771,0.0293,0.0272
199504,514.71,13.2433,33.1767,0.301994701,0.0565,0.0803,0.086,0.0745,0.012983732,0.004697284,0.003297069,0.0169,0.0175,0.00025692,-0.000626882,0.0294,0.0279
199505,533.4,13.3067,33.8033,0.292264254,0.0567,0.0765,0.082,0.0677,0.010685393,0.004713872,0.001973036,0.079,0.0631,0.001011442,-0.000397684,0.0398,0.0365
199506,544.75,13.37,34.43,0.286429618,0.0547,0.073,0.079,0.067,0.008168806,0.004547976,0.001969151,0.0139,0.0079,0.000696764,-0.000267726,0.0241,0.0222
199507,562.06,13.44,34.68,0.277160367,0.0542,0.0741,0.0804,0.0691,0.007054158,0.004506497,0,-0.0168,-0.0101,0.000773228,-0.000291092,0.0334,0.032
199508,561.88,13.51,34.93,0.283046135,0.054,0.0757,0.0819,0.0674,0.009018859,0.004489905,0.002619517,0.0236,0.0214,0.00020673,-0.000137973,0.0035,0.0006
199509,584.41,13.58,35.18,0.272494998,0.0528,0.0732,0.0793,0.0663,0.006258881,0.004390348,0.001960144,0.0175,0.0153,0.000381454,-0.000140216,0.0421,0.0402
199510,581.5,13.65,34.7733,0.274420245,0.0528,0.0712,0.0775,0.0641,0.012220118,0.004390348,0.003258393,0.0294,0.0185,0.000487817,2.08E-05,-0.0034,-0.0049
199511,605.37,13.72,34.3667,0.257168852,0.0536,0.0702,0.0768,0.0623,0.016957767,0.004456721,-0.00065083,0.0249,0.0242,0.000546163,-7.80E-05,0.044,0.0412
199512,615.93,13.79,33.96,0.255026383,0.0514,0.0682,0.0749,0.0603,0.015581803,0.004274186,-0.000651254,0.0272,0.0228,0.000820537,-0.000146604,0.0176,0.0158
199601,636.02,13.8933,33.9867,0.241877172,0.05,0.0681,0.0747,0.0609,0.01638064,0.00415801,0.005846071,-0.0011,0.0014,0.001383955,-5.31E-05,0.0349,0.0334
199602,640.43,13.9967,34.0133,0.237894737,0.0483,0.0699,0.0763,0.0659,0.016857969,0.004016921,0.00323311,-0.0483,-0.0373,0.001267631,-0.000227855,0.0101,0.0077
199603,645.5,14.1,34.04,0.239299615,0.0496,0.0735,0.0803,0.0684,0.017020474,0.004124815,0.005151331,-0.021,-0.013,0.001741716,3.06E-05,0.0096,0.0079
199604,654.17,14.1567,34.33,0.240075806,0.0495,0.075,0.0819,0.0706,0.02128327,0.004116516,0.003846159,-0.0165,-0.016,0.000981837,6.82E-05,0.0151,0.0139
199605,669.12,14.2133,34.62,0.236923516,0.0502,0.0762,0.083,0.0717,0.026733825,0.004174608,0.001917546,-0.0054,0.0005,0.001125291,-0.000254521,0.0253,0.0225
199606,670.63,14.27,34.91,0.236443725,0.0509,0.0771,0.084,0.0703,0.027400726,0.004232696,0.000638366,0.0203,0.0172,0.000394804,-0.00084789,0.0041,0.0026
199607,639.95,14.4,35.2733,0.241819894,0.0515,0.0765,0.0835,0.0707,0.031251915,0.004282484,0.001912656,0.0018,0.001,0.002355148,-0.000470475,-0.0444,-0.046
199608,651.99,14.53,35.6367,0.238061118,0.0505,0.0746,0.0818,0.0726,0.030110824,0.004199503,0.001909005,-0.0139,-0.007,0.001121521,-0.000352236,0.0219,0.0196
199609,687.31,14.66,36,0.227297318,0.0509,0.0766,0.0835,0.0704,0.02890465,0.004232696,0.003173598,0.029,0.0259,0.000686243,-0.000538694,0.056,0.0541
199610,705.27,14.74,36.91,0.221747656,0.0499,0.0739,0.0807,0.0671,0.024881731,0.004149711,0.003163559,0.0404,0.0361,0.000606645,-0.00053145,0.0268,0.0253
199611,757.02,14.82,37.82,0.205007919,0.0503,0.071,0.0779,0.0643,0.021268346,0.004182906,0.001893342,0.0351,0.0263,0.000703736,-0.000613925,0.0765,0.0742
199612,740.74,14.9,38.73,0.20734273,0.0491,0.072,0.0789,0.0673,0.023373237,0.004083319,0,-0.0256,-0.0186,0.001709084,-0.000396755,-0.0198,-0.0215
199701,786.16,14.9533,39.2333,0.196240103,0.0503,0.0742,0.0809,0.0689,0.02375198,0.004182906,0.003147626,-0.0079,-0.0028,0.001360082,-0.000794129,0.0628,0.0617
199702,790.82,15.0067,39.7367,0.194395411,0.0501,0.0731,0.0794,0.0694,0.022354455,0.004166309,0.00313775,0.0005,0.0028,0.001474791,-0.001302906,0.0078,0.0058
199703,757.12,15.06,40.24,0.214780202,0.0514,0.0755,0.0818,0.0723,0.020448026,0.004274186,0.00250313,-0.0252,-0.0221,0.002001462,-0.001308306,-0.0417,-0.0433
199704,801.34,15.0933,40.3433,0.201741048,0.0516,0.0773,0.0834,0.0705,0.016265289,0.004290781,0.001249219,0.0255,0.0184,0.003005081,-0.000871922,0.0603,0.059
199705,848.28,15.1267,40.4467,0.192878588,0.0505,0.0758,0.082,0.0701,0.012554249,0.004199503,-0.000624415,0.0097,0.0128,0.002007455,-0.000878407,0.0614,0.0593
199706,885.14,15.16,40.55,0.184287615,0.0493,0.0741,0.0802,0.0688,0.010317743,0.004099917,0.00124844,0.0195,0.0187,0.001974463,-0.000662098,0.0441,0.0428
199707,954.29,15.2167,40.58,0.171964943,0.0505,0.0714,0.0775,0.0637,0.011059734,0.004199503,0.001246883,0.0626,0.0528,0.002010215,-0.000627257,0.0804,0.079
199708,899.47,15.2733,40.61,0.185505404,0.0514,0.0722,0.0782,0.0672,0.013123973,0.004274186,0.001867414,-0.0317,-0.024,0.002464722,-0.000430921,-0.055,-0.0565
199709,947.28,15.33,40.64,0.177967857,0.0495,0.0715,0.077,0.0649,0.014817281,0.004116516,0.002484473,0.0316,0.0226,0.002626494,-0.00074286,0.0539,0.0524
199710,914.62,15.3833,40.3333,0.190000677,0.0497,0.07,0.0757,0.0623,0.016463213,0.004133114,0.002478316,0.0341,0.0191,0.009363822,-0.000599239,-0.0326,-0.0337
199711,955.4,15.4367,40.0267,0.180746299,0.0514,0.0687,0.0742,0.0614,0.015874449,0.004274186,-0.000619003,0.0148,0.0101,0.00266211,-0.000791843,0.0463,0.0446
199712,970.43,15.49,39.72,0.178800884,0.0516,0.0676,0.0732,0.0602,0.015723044,0.004290781,-0.001239158,0.0184,0.0163,0.002249374,-0.000888779,0.0171,0.0157
199801,980.28,15.54,39.66,0.178840273,0.0504,0.0661,0.0719,0.0589,0.013854011,0.004191205,0.001858161,0.02,0.0137,0.002468843,-0.000700455,0.012,0.0111
199802,1049.34,15.59,39.6,0.165463097,0.0509,0.0667,0.0725,0.0599,0.01215391,0.004232696,0.001854715,-0.0072,-0.0007,0.001053348,-0.000804846,0.072,0.0703
199803,1101.75,15.64,39.54,0.181140396,0.0503,0.0672,0.0732,0.0602,0.016629453,0.004182906,0.001851281,0.0025,0.0038,0.001136786,-0.00073979,0.0513,0.0501
199804,1111.75,15.7433,39.35,0.175872922,0.0495,0.0669,0.0733,0.0604,0.016565693,0.004116516,0.00184786,0.0026,0.0053,0.001614764,-0.000955964,0.0113,0.0102
199805,1090.82,15.8467,39.16,0.179102206,0.05,0.0669,0.073,0.0592,0.019180461,0.00415801,0.001844452,0.0182,0.0167,0.000958823,-0.00089152,-0.0177,-0.0192
199806,1133.84,15.95,38.97,0.178060606,0.0498,0.0653,0.0713,0.0576,0.024023709,0.004141413,0.001227747,0.0228,0.0115,0.002097344,-0.001168848,0.041,0.0398
199807,1120.67,16.0167,38.6767,0.179438109,0.0496,0.0655,0.0715,0.0584,0.02533296,0.004124815,0.001226242,-0.004,-0.0056,0.002228175,-0.002304525,-0.0101,-0.0111
199808,957.28,16.0833,38.3833,0.211432092,0.049,0.0652,0.0714,0.0547,0.028394783,0.004075019,0.00122474,0.0465,0.0089,0.009333917,-0.001856856,-0.1431,-0.1445
199809,1017.01,16.15,38.09,0.203248404,0.0461,0.064,0.0709,0.0517,0.024491957,0.003834306,0.001223242,0.0395,0.0413,0.009971018,-0.001633908,0.0632,0.0616
199810,1098.67,16.1667,37.9633,0.185519077,0.0396,0.0637,0.0718,0.054,0.020552938,0.003294567,0.002442004,-0.0218,-0.019,0.005171528,-0.001374851,0.0801,0.0791
199811,1163.63,16.1833,37.8367,0.174846845,0.0441,0.0641,0.0734,0.0535,0.021831356,0.003668264,0,0.0097,0.027,0.001936679,-0.00121526,0.0622,0.0607
199812,1229.23,16.2,37.71,0.173611315,0.0439,0.0622,0.0723,0.0542,0.019854992,0.003651658,-0.000609942,-0.0032,0.001,0.003286897,-0.001033873,0.0597,0.0585
199901,1279.64,16.2833,37.9333,0.170320619,0.0434,0.0624,0.0729,0.0536,0.015333519,0.003610142,0.002437539,0.0121,0.0123,0.003335614,-0.001295993,0.0428,0.042
199902,1238.33,16.3667,38.1567,0.17127681,0.0444,0.064,0.0739,0.0587,0.018140964,0.003693172,0.001216545,-0.052,-0.0401,0.00348215,-0.001172852,-0.0319,-0.0332
199903,1286.37,16.45,38.38,0.172897171,0.0444,0.0662,0.0753,0.0592,0.020348778,0.003693172,0.003034904,-0.0008,0.0002,0.003213588,-0.001075351,0.039,0.0378
199904,1335.18,16.45,39.26,0.156825876,0.0429,0.0664,0.0748,0.0594,0.024876362,0.003568625,0.007246409,0.0021,-0.0024,0.002726627,-0.001258082,0.0376,0.0368
199905,1301.84,16.45,40.14,0.160231135,0.045,0.0693,0.0772,0.0615,0.025655643,0.003742986,0,-0.0185,-0.0176,0.003085649,-0.00115228,-0.0232,-0.0248
199906,1372.71,16.45,41.02,0.154227447,0.0457,0.0723,0.0802,0.0627,0.018702938,0.0038011,0,-0.0078,-0.016,0.002409247,-0.001144629,0.0544,0.0534
199907,1328.72,16.5133,42,0.158796473,0.0455,0.0719,0.0795,0.0639,0.019296746,0.003784496,0.003003907,-0.0077,-0.0113,0.001611178,-0.001169595,-0.0302,-0.0311
199908,1320.41,16.5767,42.98,0.156243027,0.0472,0.074,0.0815,0.0649,0.01882289,0.003925618,0.002396646,-0.0053,-0.0026,0.002729849,-0.001055846,-0.005,-0.0063
199909,1282.71,16.64,43.96,0.163684498,0.0468,0.0739,0.082,0.0646,0.019884532,0.003892415,0.004776129,0.0084,0.0093,0.002704943,-0.000985703,-0.0281,-0.0293
199910,1362.93,16.6567,45.3633,0.157690661,0.0486,0.0755,0.0838,0.0651,0.020454752,0.004041821,0.001785184,-0.0012,0.0047,0.004875975,-0.00051504,0.0642,0.0635
199911,1388.91,16.6733,46.7667,0.155545967,0.0507,0.0736,0.0815,0.0662,0.018313987,0.0042161,0.000594354,-0.0061,-0.0024,0.001354267,0.000110711,0.0208,0.0195
199912,1469.25,16.69,48.17,0.147167259,0.052,0.0755,0.0819,0.0682,0.017940027,0.004323972,0,-0.0155,-0.0102,0.001148775,0.000064278,0.0626,0.0615
200001,1394.46,16.7133,49.0967,0.15465416,0.0532,0.0778,0.0833,0.0666,0.025369326,0.004423535,0.002966481,0.0228,-0.0021,0.0052063,0.000622372,-0.0496,-0.0503
200002,1366.42,16.7367,50.0233,0.167056433,0.0555,0.0768,0.0829,0.0646,0.027491461,0.004614338,0.005906692,0.0264,0.0092,0.003000467,0.000404691,-0.0175,-0.0187
200003,1498.58,16.76,50.95,0.149973562,0.0569,0.0768,0.0837,0.0618,0.018372634,0.00473046,0.00821119,0.0367,0.0169,0.006678316,0.000184884,0.0985,0.0974
200004,1452.43,16.74,51.2733,0.152600418,0.0566,0.0764,0.084,0.063,0.010189903,0.004705578,0.000583942,-0.0076,-0.0115,0.007941748,-0.000386942,-0.0316,-0.0323
200005,1420.6,16.72,51.5967,0.155668731,0.0579,0.0799,0.089,0.064,0.009264771,0.004813397,0.001166861,-0.0054,-0.0161,0.005185424,0.000008913,-0.0224,-0.0237
200006,1454.6,16.7,51.92,0.156777962,0.0569,0.0767,0.0848,0.0622,-0.002940714,0.00473046,0.005234092,0.0244,0.0326,0.002359757,-0.000246743,0.0262,0.0255
200007,1430.83,16.58,52.5133,0.155674151,0.0596,0.0765,0.0835,0.0611,-0.010386632,0.004954374,0.002317498,0.0173,0.0179,0.002065433,0.000007159,-0.012,-0.0127
200008,1517.68,16.46,53.1067,0.146053064,0.0609,0.0755,0.0826,0.0594,0.000697557,0.005062166,0,0.024,0.0135,0.001039253,-0.000277616,0.0638,0.0624
200009,1436.51,16.34,53.7,0.153789463,0.06,0.0762,0.0835,0.0612,-2.86E-05,0.004987542,0.005194817,-0.0157,0.0046,0.001599996,-0.000508488,-0.0519,-0.0527
200010,1429.4,16.3167,52.4667,0.149300789,0.0611,0.0755,0.0834,0.06,-0.001135663,0.005078748,0.001725626,0.0187,0.0045,0.00556821,-0.001338953,-0.0042,-0.0049
200011,1314.95,16.2933,51.2333,0.157280893,0.0617,0.0745,0.0828,0.0576,-0.001349188,0.005128493,0.000574548,0.0319,0.0263,0.003272414,-0.001852555,-0.0783,-0.0796
200012,1320.28,16.27,50,0.151851504,0.0577,0.0721,0.0802,0.0558,-0.00694892,0.00479681,-0.000574548,0.0243,0.027,0.005299247,-0.000524853,0.0057,0.0048
200101,1366.01,16.17,48.48,0.150449666,0.0515,0.0715,0.0793,0.0562,-0.009771947,0.004282484,0.00630194,0.0005,0.0359,0.004941018,-0.00156505,0.0323,0.0314
200102,1239.94,16.07,46.96,0.156070091,0.0488,0.071,0.0787,0.0549,-0.011930164,0.00405842,0.003989746,0.0191,0.0127,0.00252841,-0.002272846,-0.0911,-0.0923
200103,1160.33,15.97,45.44,0.133113551,0.0442,0.0698,0.0784,0.0559,-0.009985732,0.003676567,0.002272728,-0.0074,-0.0029,0.007139594,-0.001864067,-0.0635,-0.0644
200104,1249.46,15.8767,42.5567,0.122496901,0.0387,0.072,0.0807,0.0593,-0.003444102,0.003219811,0.003964888,-0.0313,-0.0128,0.007426262,-0.001024579,0.0778,0.0769
200105,1255.82,15.7833,39.6733,0.120510188,0.0362,0.0729,0.0807,0.0594,-0.003430819,0.003012126,0.004512134,0.0037,0.0132,0.002536237,-0.001184099,0.007,0.0055
200106,1224.42,15.69,36.79,0.125209433,0.0349,0.0718,0.0797,0.059,0.013045435,0.002904112,0.001686815,0.0085,0.0055,0.001508359,-0.001592206,-0.0244,-0.0251
200107,1211.23,15.7067,33.9633,0.124966583,0.0351,0.0713,0.0797,0.0561,0.020828668,0.002920731,-0.002812941,0.0376,0.0361,0.002899613,-0.00202705,-0.0093,-0.0103
200108,1133.58,15.7233,31.1367,0.132164144,0.0336,0.0702,0.0785,0.0546,0.011652673,0.002796087,0,0.0206,0.0156,0.002221521,-0.002641267,-0.0634,-0.0649
200109,1040.94,15.74,28.31,0.148628588,0.0264,0.0717,0.0803,0.0542,0.011066047,0.002197584,0.004496916,0.0081,-0.0152,0.007167593,-0.001822915,-0.0804,-0.0814
200110,1059.78,15.74,27.1033,0.1449014,0.0216,0.0703,0.0791,0.0506,0.013637152,0.001798382,-0.00337079,0.0464,0.0437,0.003249773,-0.00133474,0.0196,0.0186
200111,1139.45,15.74,25.8967,0.133481367,0.0187,0.0697,0.0781,0.0553,0.011363858,0.00155712,-0.001689665,-0.0471,-0.0188,0.002189358,-0.00105988,0.0788,0.0773
200112,1148.08,15.74,24.69,0.131217846,0.0169,0.0677,0.0805,0.0575,0.016069793,0.001407343,-0.003953691,-0.0183,-0.009,0.001797958,-0.001336167,0.009,0.0078
200201,1130.2,15.7367,24.6933,0.132560549,0.0165,0.0655,0.0787,0.0569,0.016522356,0.001374056,0.002261166,0.0138,0.0175,0.00218388,-0.002004245,-0.0143,-0.0153
200202,1106.73,15.7333,24.6967,0.130119086,0.0173,0.0651,0.0789,0.0563,0.015743799,0.001440629,0.003944778,0.0115,0.013,0.002567843,-0.001820755,-0.0195,-0.021
200203,1147.39,15.73,24.7,0.236833402,0.0179,0.0681,0.0811,0.0604,0.016240774,0.001490555,0.00560854,-0.0436,-0.0295,0.002014821,-0.00223859,0.0376,0.0367
200204,1076.92,15.8333,25.38,0.247732313,0.0172,0.0676,0.0803,0.0575,0.015984065,0.001432307,0.005577259,0.041,0.0253,0.002319778,-0.002047518,-0.061,-0.0618
200205,1067.14,15.9367,26.06,0.248255614,0.0173,0.0675,0.0809,0.0578,0.024746253,0.001440629,0,0.0015,0.0113,0.00410161,-0.002141779,-0.0078,-0.0094
200206,989.81,16.04,26.74,0.266572502,0.017,0.0663,0.0795,0.0566,0.029238366,0.001415664,0.000556019,0.0187,0.0073,0.003707947,-0.002606791,-0.0713,-0.0726
200207,911.62,15.9603,27.84,0.282032195,0.0168,0.0653,0.079,0.0544,0.030582715,0.001399021,0.001111111,0.0303,0.0094,0.01534279,-0.002420535,-0.074,-0.0751
200208,916.07,15.8807,28.94,0.284411556,0.0162,0.0637,0.0758,0.051,0.028041654,0.00134909,0.003325945,0.0464,0.0452,0.009409291,-0.002908499,0.007,0.0054
200209,815.29,15.801,30.04,0.324555156,0.0163,0.0615,0.074,0.048,0.032365271,0.001357412,0.001658834,0.0417,0.033,0.007366112,-0.003212615,-0.109,-0.1105
200210,885.76,15.893,29.2233,0.293437064,0.0158,0.0632,0.0773,0.0508,0.028606847,0.001315801,0.001656087,-0.0294,-0.024,0.011589636,-0.003753366,0.0886,0.0871
200211,936.31,15.985,28.4067,0.276975499,0.0123,0.0631,0.0762,0.0521,0.025268793,0.001024475,0,-0.0122,0.013,0.004449075,-0.004166387,0.059,0.0573
200212,879.82,16.077,27.59,0.295385896,0.0119,0.0621,0.0745,0.0484,0.028520874,0.000991175,-0.002208725,0.0507,0.0361,0.002639538,-0.004144305,-0.0588,-0.0605
200301,855.7,16.1277,28.5,0.305942307,0.0117,0.0617,0.0735,0.0495,0.030490071,0.000974525,0.004412583,-0.0106,0.0021,0.005167574,NaN,-0.0266,-0.0279
200302,841.15,16.1783,29.41,0.312251321,0.0117,0.0595,0.0706,0.0472,0.030277285,0.000974525,0.007675476,0.0329,0.0264,0.002564119,NaN,-0.0152,-0.0172
200303,848.18,16.229,30.32,0.286156489,0.0113,0.0589,0.0695,0.0486,0.026610612,0.000941224,0.006007646,-0.0135,-0.008,0.006136119,NaN,0.0103,0.009
200304,916.92,16.2077,31.73,0.269690587,0.0113,0.0574,0.0685,0.0481,0.02203081,0.000941224,-0.002171553,0.0102,0.0229,0.00306481,NaN,0.0828,0.0815
200305,963.59,16.1863,33.14,0.258410533,0.0107,0.0522,0.0638,0.0436,0.007128822,0.000891269,-0.001632209,0.0592,0.0471,0.00222832,NaN,0.0533,0.0515
200306,974.51,16.165,34.55,0.254522838,0.0092,0.0497,0.0619,0.0452,0.001851412,0.000766373,0.001089918,-0.0154,-0.0143,0.001997701,NaN,0.0128,0.0114
200307,990.31,16.3053,35.8933,0.247676907,0.009,0.0549,0.0662,0.0542,0.00071632,0.000749719,0.001088732,-0.0982,-0.0881,0.002046016,NaN,0.0179,0.0165
200308,1008.01,16.4457,37.2367,0.242888997,0.0095,0.0588,0.0701,0.0532,0.002080334,0.000791354,0.003806417,0.0166,0.0219,0.000966056,NaN,0.0196,0.018
200309,995.97,16.586,38.58,0.246575206,0.0094,0.0572,0.0679,0.049,0.00719919,0.000783027,0.003250271,0.0546,0.0503,0.001869089,NaN,-0.0107,-0.0121
200310,1050.71,16.8523,41.9667,0.233340596,0.0092,0.057,0.0673,0.0518,0.007053358,0.000766373,-0.001079914,-0.0283,-0.0203,0.001407613,NaN,0.0556,0.054
200311,1058.2,17.1187,45.3533,0.233785842,0.0093,0.0565,0.0666,0.0519,0.009829773,0.0007747,-0.002702703,-0.0027,0.0052,0.000919663,NaN,0.0093,0.0076
200312,1111.92,17.385,48.74,0.218769519,0.009,0.0562,0.066,0.0511,0.006712015,0.000749719,-0.001084011,0.0139,0.0139,0.0008937,NaN,0.0518,0.0502
